1190,563,1422
1190,563,1428
1190,563,1434
1190,563,1440
1190,563,1446
1190,563,1451
1190,563,1457
1190,563,1462
1190,563,1468
1190,563,1474
1190,563,1481
1190,563,1488
1190,563,1495
1190,563,1502
1190,563,1509
1190,563,1516
1190,563,1524
1190,563,1530
1190,563,1536
1190,563,1543
1190,563,1548
1190,563,1554
1190,563,1561
1190,563,1568
1190,563,1575
1190,541,1581
1190,526,1589
1190,526,1595
1186,497,1601
1186,497,1607
1140,449,1614
1140,449,1622
1083,407,1629
1083,407,1635
1005,386,1641
936,377,1648
936,377,1656
866,377,1662
866,377,1668
805,377,1674
805,377,1681
746,383,1688
746,383,1695
701,397,1702
701,397,1708
681,406,1713
681,406,1719
672,415,1726
671,421,1733
671,421,1740
671,428,1745
671,428,1751
671,437,1757
671,437,1764
676,445,1770
676,445,1776
689,455,1782
689,455,1789
713,473,1795
713,473,1802
743,495,1808
743,495,1814
772,514,1820
772,514,1826
808,523,1832
808,523,1838
844,528,1843
844,528,1849
886,528,1856
886,528,1862
953,512,1870
1053,455,1877
1053,455,1884
1149,386,1891
1149,386,1897
1210,321,1903
1210,321,1910
1224,278,1916
1224,278,1922
1224,235,1928
1224,235,1934
1224,191,1941
1224,148,1948
1224,148,1955
1188,104,1961
1188,104,1966
1188,104,1972
1133,80,1978
1133,80,1984
1051,73,1990
953,73,1997
953,73,2005
850,99,2010
745,160,2021
745,160,2028
669,229,2032
669,229,2040
640,291,2046
640,291,2052
640,333,2059
640,333,2065
640,374,2071
640,374,2078
648,411,2085
669,447,2093
669,447,2098
697,494,2104
697,494,2114
731,531,2119
731,531,2125
790,559,2131
790,559,2138
855,571,2146
855,571,2152
943,571,2158
943,571,2162
1049,555,2170
1162,513,2178
1162,513,2183
1162,513,2191
1248,472,2197
1281,445,2202
1281,445,2208
1286,432,2214
1286,432,2223
1297,415,2229
1305,401,2235
1305,401,2244
1317,382,2250
1317,382,2259
1328,364,2265
1332,355,2271
1332,355,2277
1332,352,2283
1332,352,2293
1332,350,2297
1332,350,2303
1332,350,2309
1332,350,2315
1332,348,2321
1332,348,2327
1324,348,2333
1324,348,2339
1308,348,2345
1308,348,2350
1287,348,2357
1287,348,2364
1261,354,2372
1261,354,2379
1233,387,2386
1204,430,2394
1204,430,2399
1185,481,2404
1185,481,2411
1179,536,2417
1179,536,2423
1179,579,2429
1179,579,2435
1179,621,2441
1179,621,2448
1179,659,2454
1179,659,2461
1199,682,2466
1199,682,2472
1233,696,2480
1233,696,2486
1266,705,2492
1266,705,2498
1300,709,2505
1345,709,2511
1345,709,2518
1384,709,2525
1384,709,2532
1384,709,2538
1384,709,2543
1384,709,2550
1384,709,2556
1384,709,2563
1384,709,2569
1384,709,2576
1384,709,2583
1384,709,2589
1384,709,2595
1384,709,2600
1384,709,2605
1384,709,2611
1384,709,2617
1384,709,2624
1384,709,2632
1384,709,2640
1384,709,2646
1384,709,2651
1384,709,2657
1384,709,2662
1384,709,2669
1384,709,2675
1384,709,2682
1384,709,2689
1384,709,2696
1384,709,2702
1384,709,2709
1384,709,2717
1384,709,2723
1384,709,2729
1384,709,2736
1384,709,2744
1384,709,2750
1384,709,2757
1384,709,2764
1384,709,2772
1380,709,2780
1365,710,2787
1365,710,2793
1336,715,2801
1336,715,2808
1290,720,2814
1290,720,2820
1228,722,2827
1228,722,2833
1140,727,2838
1140,727,2844
1030,729,2850
1030,729,2857
904,729,2864
804,729,2871
804,729,2877
742,729,2883
742,729,2890
693,723,2896
693,723,2903
629,707,2910
629,707,2917
561,694,2925
499,678,2931
499,678,2937
499,678,2944
458,661,2950
428,644,2957
428,644,2964
400,621,2969
400,621,2974
378,597,2980
378,597,2987
365,578,2994
365,578,3002
358,564,3008
358,564,3013
356,559,3020
356,556,3026
356,556,3033
356,556,3039
356,556,3046
356,556,3053
356,556,3058
356,556,3065
356,556,3071
356,556,3078
356,556,3084
356,556,3091
356,556,3096
356,556,3102
356,556,3109
356,556,3116
356,556,3123
356,556,3130
356,556,3136
356,556,3143
356,556,3150
356,556,3157
356,556,3164
356,556,3170
356,556,3177
356,556,3184
356,556,3191
356,547,3197
356,547,3205
353,536,3212
353,536,3218
344,500,3224
344,500,3228
320,439,3235
320,439,3240
299,376,3246
299,376,3253
274,324,3259
274,324,3264
251,284,3269
251,284,3274
231,254,3279
231,254,3286
214,234,3292
214,234,3298
204,226,3305
204,226,3313
200,223,3319
200,223,3326
199,223,3333
199,223,3340
199,223,3346
199,223,3352
199,223,3358
199,223,3364
199,223,3369
199,223,3374
199,223,3380
199,223,3385
202,224,3391
202,224,3398
212,230,3405
235,242,3412
235,242,3419
268,256,3425
268,256,3431
331,271,3438
331,271,3444
439,293,3450
439,293,3456
590,326,3463
750,359,3470
750,359,3478
905,391,3485
905,391,3491
1051,425,3499
1051,425,3505
1178,460,3510
1178,460,3515
1282,492,3522
1282,492,3527
1363,517,3533
1363,517,3540
1406,526,3546
1406,526,3553
1417,528,3560
1420,528,3566
1420,528,3572
1420,528,3578
1420,529,3584
1420,529,3590
1420,529,3596
1420,529,3604
1420,529,3610
1420,529,3616
1420,529,3622
1420,529,3630
1420,529,3636
1420,529,3642
1420,529,3648
1420,529,3655
1420,529,3661
1420,529,3667
1420,529,3673
1420,529,3679
1420,529,3684
1420,529,3690
1420,529,3695
1420,529,3701
1420,529,3708
1420,529,3714
1420,529,3720
1420,529,3726
1420,529,3731
1420,529,3737
1420,529,3744
1420,529,3751
1420,529,3758
1420,529,3765
1420,529,3771
1420,529,3777
1420,529,3784
1420,529,3790
1420,529,3797
1420,529,3804
1420,529,3810
1420,529,3816
1420,529,3823
1420,529,3830
1420,529,3837
1420,529,3844
1420,529,3850
1420,529,3856
1420,529,3862
1420,529,3869
1420,529,3876
1420,529,3883
1420,529,3889
1420,529,3894
1420,529,3900
1419,529,3906
1419,529,3912
1401,529,3920
1353,506,3927
1353,506,3934
1281,450,3941
1281,450,3948
1186,367,3954
1186,367,3960
1072,272,3968
975,192,3975
975,192,3982
920,143,3987
920,143,3994
901,121,4000
901,121,4007
874,99,4013
874,99,4021
850,82,4027
834,70,4033
834,70,4043
825,67,4048
825,67,4056
823,67,4063
823,67,4069
823,67,4078
823,67,4083
823,67,4091
823,67,4095
823,67,4099
823,67,4108
823,67,4113
823,67,4118
823,67,4127
823,67,4132
823,67,4140
823,67,4146
823,67,4152
823,67,4160
823,67,4165
823,67,4173
823,67,4179
823,67,4185
823,67,4194
823,67,4199
823,67,4206
823,67,4212
823,67,4218
823,69,4227
823,69,4232
826,72,4242
826,72,4247
837,79,4255
837,79,4262
867,97,4267
928,143,4277
928,143,4282
1025,214,4290
1025,214,4295
1154,307,4302
1154,307,4310
1272,390,4316
1357,457,4323
1357,457,4329
1427,516,4335
1427,516,4343
1467,551,4349
1467,551,4357
1488,567,4363
1499,571,4373
1499,571,4380
1499,571,4385
1499,571,4393
1499,571,4398
1499,571,4403
1499,571,4411
1499,571,4418
1499,571,4426
1499,571,4431
1499,571,4439
1499,571,4445
1499,571,4451
1499,571,4458
1499,571,4463
1499,571,4470
1499,571,4477
1499,571,4483
1499,571,4495
1499,571,4500
1499,571,4508
1499,571,4513
1499,571,4519
1499,571,4527
1499,571,4533
1499,571,4541
1499,571,4547
1499,571,4552
1499,571,4557
1499,571,4563
1499,571,4569
1499,571,4575
1499,571,4581
1499,571,4587
1499,571,4595
1499,571,4602
1499,571,4609
1499,571,4616
1499,571,4622
1499,571,4628
1499,571,4635
1499,571,4642
1499,571,4650
1499,571,4657
1499,571,4665
1499,571,4673
1499,571,4681
1499,571,4688
587,367,1
587,367,6
587,367,10
587,367,15
587,367,19
587,367,24
587,367,29
587,367,34
587,367,38
587,367,43
587,367,48
587,367,52
587,367,57
587,367,63
587,367,68
587,367,73
587,367,78
587,367,83
587,367,87
587,367,92
587,367,96
587,367,100
587,367,104
587,367,110
587,367,115
587,367,120
587,367,125
587,367,130
587,367,134
587,367,139
587,367,143
587,367,148
587,367,153
587,367,158
587,367,162
587,367,166
587,367,169
587,367,173
587,367,177
587,367,181
587,367,186
587,367,190
587,367,195
587,367,199
587,367,205
587,367,210
587,367,215
587,367,220
587,367,225
587,367,231
587,367,236
587,367,241
587,367,245
587,367,251
587,367,256
587,367,261
587,367,266
587,367,271
587,367,276
587,367,282
587,367,287
587,367,291
587,367,296
587,367,300
587,367,305
587,367,310
587,367,315
587,367,320
587,367,325
587,367,331
587,367,337
587,367,342
587,367,345
587,367,349
587,367,353
587,367,358
587,367,362
587,367,366
587,367,370
587,367,374
587,367,377
587,367,381
587,367,385
587,367,389
587,367,393
587,367,398
587,367,402
587,367,407
587,367,411
587,367,417
587,367,422
587,367,427
587,367,432
587,367,438
587,367,444
587,367,449
587,367,455
587,367,460
587,367,465
587,367,470
587,367,475
587,367,479
587,367,484
587,367,488
587,367,494
587,367,499
587,367,504
587,367,509
587,367,515
587,367,520
587,367,525
587,367,530
587,367,535
587,367,540
587,367,544
587,367,549
587,367,555
587,367,560
587,367,564
587,367,568
587,367,573
587,367,578
587,367,582
587,367,587
587,367,591
587,367,595
587,367,600
587,367,604
587,367,609
587,367,614
587,367,619
587,367,624
587,367,630
587,367,635
587,367,640
587,367,644
587,367,649
587,367,654
587,367,659
587,367,664
587,367,669
587,367,673
587,367,679
587,367,684
587,367,689
587,367,694
587,367,700
587,367,704
587,367,709
587,367,714
587,367,719
585,365,723
567,363,730
567,363,736
567,363,741
537,363,747
537,363,752
503,363,758
503,363,763
459,363,769
459,363,774
407,363,780
407,363,785
345,384,791
345,384,797
279,408,802
279,408,808
279,408,813
219,426,818
219,426,824
179,442,829
179,442,834
148,458,839
148,458,845
116,475,850
116,475,855
116,475,860
87,494,865
87,494,870
65,513,876
65,513,880
65,513,885
65,513,889
52,535,893
52,535,897
42,553,901
42,553,906
32,567,911
32,567,915
32,567,920
24,580,925
24,580,930
16,598,935
16,598,939
16,598,944
10,619,949
10,619,955
6,636,960
6,636,965
6,653,971
6,653,976
6,670,982
6,670,987
6,670,993
6,687,999
6,687,1004
14,701,1009
14,701,1014
14,701,1018
26,712,1022
26,712,1028
44,723,1033
44,723,1039
77,733,1044
77,733,1049
113,744,1054
113,744,1060
113,744,1064
152,755,1070
152,755,1076
195,766,1082
195,766,1088
236,774,1093
236,774,1097
236,774,1102
274,778,1106
274,778,1111
329,778,1117
329,778,1123
385,778,1128
385,778,1133
453,778,1139
453,778,1144
453,778,1149
519,778,1154
519,778,1159
576,778,1163
576,778,1169
618,778,1174
618,778,1180
618,778,1185
643,778,1190
643,778,1196
659,778,1202
659,778,1208
665,778,1213
665,778,1217
665,778,1221
667,778,1225
667,778,1230
667,778,1235
667,778,1240
667,778,1246
667,778,1251
667,778,1257
667,778,1263
667,778,1268
667,778,1271
667,778,1275
667,778,1279
667,778,1284
667,778,1288
667,778,1293
667,778,1299
667,778,1304
667,778,1309
667,778,1314
667,778,1319
667,778,1323
667,778,1326
667,778,1330
667,778,1333
667,778,1338
667,778,1343
667,778,1347
667,778,1352
667,778,1357
667,778,1363
667,778,1368
667,778,1374
667,778,1379
667,778,1384
667,778,1389
667,778,1394
667,778,1400
667,778,1406
667,778,1411
667,778,1415
667,778,1420
667,778,1425
667,778,1430
667,778,1435
667,778,1440
667,778,1445
667,778,1449
667,778,1453
667,778,1458
669,769,1463
669,769,1468
669,769,1473
692,736,1478
692,736,1483
750,680,1489
750,680,1493
820,623,1499
820,623,1503
820,623,1507
912,574,1511
912,574,1516
912,574,1521
1018,538,1526
1018,538,1531
1111,523,1535
1111,523,1539
1111,523,1544
1181,523,1549
1181,523,1554
1231,523,1559
1231,523,1563
1231,523,1567
1278,523,1571
1278,523,1577
1328,523,1582
1328,523,1588
1370,532,1593
1370,532,1599
1414,541,1605
1414,541,1611
1414,541,1616
1448,547,1621
1448,547,1625
1470,550,1630
1470,550,1634
1470,550,1639
1477,552,1644
1477,552,1650
1477,556,1655
1477,556,1660
1477,556,1665
1477,556,1670
1477,556,1675
1477,556,1681
1477,556,1687
1477,556,1693
1477,556,1698
1477,556,1703
1477,556,1708
1477,556,1713
1477,556,1719
1477,556,1725
1477,556,1731
1477,556,1737
1477,556,1743
1477,556,1749
1477,556,1755
1477,556,1760
1477,556,1764
1477,556,1769
1477,556,1774
1477,556,1778
1477,556,1782
1477,556,1786
1477,556,1791
1477,556,1796
1477,556,1802
1477,556,1807
1477,556,1814
1477,556,1819
1477,556,1824
1477,556,1829
1477,556,1835
1477,556,1839
1477,556,1844
1477,556,1848
1477,556,1854
1477,556,1859
1477,556,1864
1477,556,1870
1477,556,1875
1477,556,1881
1477,556,1886
1477,556,1892
1477,556,1896
1477,556,1901
1477,556,1906
1477,556,1910
1477,556,1915
1477,556,1920
1477,556,1925
1477,556,1930
1477,556,1934
1477,556,1939
1477,556,1943
1477,556,1948
1477,556,1953
1477,556,1957
1477,556,1961
1475,556,1966
1475,556,1972
1475,556,1977
1473,561,1982
1473,561,1987
1468,581,1992
1468,581,1997
1462,617,2002
1462,617,2007
1462,617,2012
1457,665,2017
1457,665,2022
1456,737,2027
1456,737,2033
1456,824,2038
1456,824,2043
1456,824,2048
1456,901,2053
1456,901,2058
1456,965,2063
1456,965,2069
1456,998,2074
1456,998,2080
1463,1015,2086
1463,1015,2092
1463,1015,2097
1467,1020,2102
1467,1020,2108
1467,1021,2113
1467,1021,2119
1467,1022,2123
1467,1022,2128
1467,1022,2133
1467,1022,2139
1467,1022,2145
1467,1022,2151
1467,1022,2156
1467,1022,2161
1467,1022,2167
1467,1022,2172
1467,1022,2177
1467,1022,2182
1467,1022,2186
1467,1022,2191
1467,1022,2196
1467,1022,2202
1466,1022,2207
1466,1022,2212
1460,1022,2217
1460,1022,2223
1447,1022,2229
1447,1022,2234
1423,1022,2240
1423,1022,2246
1423,1022,2251
1392,1018,2256
1392,1018,2261
1354,1011,2265
1354,1011,2270
1354,1011,2274
1306,995,2279
1306,995,2284
1260,973,2289
1260,973,2293
1260,973,2298
1209,943,2303
1209,943,2307
1209,943,2312
1152,907,2317
1152,907,2322
1090,862,2327
1090,862,2332
1030,801,2338
1030,801,2343
984,744,2349
984,744,2355
947,695,2361
947,695,2367
947,695,2371
920,672,2375
920,672,2380
901,664,2385
901,664,2389
901,664,2392
901,664,2396
893,664,2400
893,664,2405
890,664,2410
890,664,2415
890,664,2419
889,664,2424
889,664,2430
889,664,2435
889,664,2441
889,664,2446
889,664,2451
889,664,2456
889,664,2462
889,664,2466
889,664,2472
889,664,2478
889,664,2483
889,664,2489
889,664,2495
889,664,2501
889,664,2507
889,664,2512
889,664,2517
889,664,2522
889,664,2527
889,664,2533
889,664,2538
889,664,2543
889,664,2548
889,664,2554
889,664,2559
889,664,2564
889,664,2569
889,664,2574
889,664,2578
889,664,2583
889,664,2587
889,664,2592
889,664,2596
885,663,2602
885,663,2607
874,653,2612
874,653,2618
874,653,2623
852,630,2629
852,630,2633
816,588,2638
816,588,2642
816,588,2646
769,532,2650
769,532,2655
769,532,2659
725,465,2664
725,465,2670
725,465,2674
692,395,2678
692,395,2683
665,331,2688
665,331,2693
640,288,2697
640,288,2701
640,288,2706
620,262,2710
620,262,2714
620,262,2718
607,247,2723
607,247,2728
607,247,2731
601,242,2736
601,242,2740
601,242,2744
599,241,2749
599,241,2754
598,241,2759
598,241,2764
598,241,2769
598,241,2774
598,241,2779
598,241,2784
598,241,2790
598,241,2795
598,241,2800
598,241,2806
598,241,2812
598,241,2817
598,241,2822
598,241,2827
598,241,2833
598,241,2838
598,241,2844
598,241,2848
598,241,2854
598,241,2859
598,241,2864
598,241,2869
598,241,2875
598,241,2882
598,241,2888
598,241,2894
598,241,2899
598,241,2904
598,241,2910
598,241,2916
598,241,2920
598,241,2924
598,241,2928
598,241,2932
598,241,2937
598,241,2942
598,241,2946
598,241,2951
598,241,2956
598,241,2961
598,241,2967
598,241,2972
598,241,2977
598,241,2982
598,246,2986
598,246,2991
598,271,2996
598,271,3002
598,271,3006
598,329,3011
598,329,3016
598,412,3022
598,412,3027
598,412,3031
598,507,3035
598,507,3040
598,594,3045
598,594,3050
598,594,3055
598,667,3061
598,667,3066
602,717,3071
602,717,3076
605,753,3082
605,753,3088
606,789,3093
606,789,3099
607,814,3104
607,814,3110
607,823,3115
607,823,3122
608,825,3128
608,825,3134
608,825,3139
608,825,3144
608,825,3149
608,825,3153
608,825,3157
608,825,3162
608,825,3166
608,825,3171
608,825,3176
608,825,3181
608,825,3186
608,825,3192
608,825,3196
608,825,3201
608,825,3206
608,825,3211
608,825,3215
608,825,3220
608,825,3224
608,825,3229
608,825,3234
608,825,3239
608,825,3244
608,825,3248
608,825,3254
608,825,3259
608,825,3264
608,825,3268
608,825,3273
608,825,3279
608,825,3284
608,825,3289
608,825,3294
608,825,3300
608,825,3305
603,829,3310
603,829,3315
588,850,3321
588,850,3325
588,850,3329
553,888,3333
553,888,3339
553,888,3343
518,940,3348
518,940,3352
492,978,3357
492,978,3361
492,978,3366
481,1000,3371
481,1000,3374
481,1000,3379
474,1015,3384
474,1015,3389
471,1020,3394
471,1020,3400
471,1022,3405
471,1022,3409
471,1022,3414
471,1022,3418
471,1022,3423
471,1022,3428
471,1022,3434
471,1022,3439
471,1022,3445
471,1022,3450
471,1022,3455
471,1022,3460
471,1019,3466
471,1019,3471
471,1000,3476
471,1000,3481
471,1000,3486
485,947,3492
485,947,3498
514,883,3504
514,883,3510
559,798,3514
559,798,3519
559,798,3523
609,702,3528
609,702,3533
660,616,3539
660,616,3545
708,541,3550
708,541,3555
746,495,3561
746,495,3567
777,456,3571
777,456,3576
777,456,3581
817,421,3586
817,421,3591
817,421,3595
850,394,3599
850,394,3604
873,380,3609
873,380,3613
873,380,3617
885,374,3621
885,374,3625
885,374,3629
893,371,3634
893,371,3639
900,367,3644
900,367,3649
900,367,3653
908,364,3656
908,364,3660
908,364,3663
908,364,3667
914,360,3671
914,360,3676
920,358,3680
920,358,3684
920,358,3689
923,356,3693
923,356,3698
926,354,3703
926,354,3708
926,354,3713
929,351,3717
929,351,3720
929,351,3725
936,346,3729
936,346,3733
936,346,3737
945,339,3740
945,339,3744
945,339,3748
953,333,3753
953,333,3757
953,333,3761
957,332,3767
957,332,3771
958,331,3776
958,331,3781
958,331,3787
958,331,3792
958,331,3795
958,331,3799
958,331,3804
958,331,3809
958,331,3813
958,331,3817
958,331,3820
958,331,3824
958,331,3827
958,331,3831
958,331,3834
958,331,3838
958,331,3841
958,331,3845
958,331,3849
958,331,3853
958,331,3858
958,331,3863
958,331,3867
958,331,3872
958,331,3877
958,331,3883
958,331,3888
958,331,3893
958,334,3899
958,334,3905
958,345,3911
958,345,3916
958,370,3922
958,370,3928
959,406,3933
959,406,3939
969,454,3943
969,454,3948
969,454,3954
982,509,3960
982,509,3965
1000,572,3969
1000,572,3974
1000,572,3979
1017,627,3984
1017,627,3989
1030,683,3995
1030,683,4000
1045,733,4005
1045,733,4009
1045,733,4013
1057,781,4017
1057,781,4021
1057,781,4025
1066,827,4029
1066,827,4032
1066,827,4036
1076,854,4040
1076,854,4044
1076,854,4049
1082,875,4053
1082,875,4058
1082,875,4063
1084,886,4067
1084,886,4072
1084,890,4076
1084,890,4080
1084,890,4084
1084,891,4088
1084,891,4093
1084,891,4097
1084,891,4102
1084,891,4107
1084,891,4111
1084,891,4116
1084,891,4120
1084,891,4125
1084,891,4129
1084,891,4134
1084,891,4137
1084,891,4141
1084,891,4144
1084,891,4148
1084,891,4152
1084,891,4156
1084,891,4161
1084,891,4166
1084,891,4170
1084,891,4174
1084,891,4178
1084,891,4182
1081,891,4187
1081,891,4191
1068,891,4196
1068,891,4202
1034,884,4207
1034,884,4213
1034,884,4218
987,865,4224
987,865,4229
928,835,4234
928,835,4238
859,790,4243
859,790,4249
795,748,4255
795,748,4260
735,716,4266
735,716,4272
735,716,4277
689,682,4281
689,682,4286
647,644,4291
647,644,4296
647,644,4300
596,609,4305
596,609,4310
596,609,4314
552,567,4318
552,567,4323
552,567,4327
511,525,4332
511,525,4335
481,493,4340
481,493,4344
481,493,4349
460,470,4353
460,470,4359
446,458,4363
446,458,4368
446,458,4372
441,454,4377
441,454,4382
441,454,4387
441,453,4392
441,453,4397
441,453,4402
441,453,4406
441,453,4411
441,453,4416
441,453,4421
441,453,4426
441,453,4432
441,453,4437
441,453,4443
441,453,4448
441,453,4453
441,453,4459
441,453,4466
441,453,4471
441,453,4475
441,453,4479
441,453,4485
441,453,4489
441,453,4493
441,453,4497
441,453,4501
441,453,4505
441,453,4510
441,453,4515
441,453,4520
441,453,4525
441,453,4530
441,453,4535
441,453,4540
451,453,4545
451,453,4550
483,454,4556
483,454,4561
483,454,4566
535,459,4571
535,459,4576
618,461,4580
618,461,4585
618,461,4590
732,461,4595
732,461,4599
872,461,4604
872,461,4609
996,461,4615
996,461,4622
996,461,4627
1079,461,4631
1079,461,4636
1120,470,4640
1120,470,4645
1148,482,4651
1148,482,4655
1148,482,4660
1180,498,4665
1180,498,4670
1211,515,4675
1211,515,4679
1211,515,4685
1235,528,4690
1235,528,4696
1249,537,4702
1249,537,4708
1252,541,4713
1252,541,4718
1253,542,4723
1253,542,4728
1253,542,4733
1253,542,4738
1253,542,4743
1253,542,4749
1253,542,4753
1253,542,4758
1253,542,4763
1253,542,4769
1253,542,4774
1253,542,4780
1253,542,4785
1253,542,4792
1253,542,4798
1250,542,4804
1227,544,4808
1227,544,4813
1227,544,4818
1185,551,4823
1185,551,4827
1127,561,4832
1127,561,4837
1127,561,4842
1063,573,4848
1063,573,4853
982,593,4859
982,593,4863
902,620,4868
902,620,4873
835,648,4879
835,648,4884
835,648,4888
793,673,4893
793,673,4897
793,673,4902
760,698,4907
760,698,4912
708,729,4917
708,729,4921
666,763,4927
666,763,4932
666,763,4937
634,796,4942
634,796,4946
604,820,4950
604,820,4954
604,820,4959
577,836,4964
577,836,4969
577,836,4974
560,843,4978
560,843,4983
554,845,4988
554,845,4993
553,846,4998
553,846,5003
553,846,5008
552,846,5014
552,846,5018
552,846,5023
552,846,5027
552,846,5033
552,846,5038
552,846,5044
552,847,5050
552,847,5056
547,854,5061
547,854,5065
547,854,5069
541,860,5073
541,860,5077
541,860,5081
539,863,5086
539,863,5090
538,864,5095
538,864,5099
538,864,5103
537,864,5107
537,864,5111
537,864,5116
537,864,5121
537,864,5126
537,864,5131
537,864,5137
537,864,5143
537,864,5148
537,864,5152
537,864,5157
537,864,5162
537,862,5168
537,862,5174
537,849,5179
537,849,5183
537,849,5188
537,805,5194
537,805,5199
557,741,5204
557,741,5209
596,653,5214
596,653,5219
596,653,5224
638,560,5229
638,560,5234
682,468,5240
682,468,5245
682,468,5249
727,390,5253
727,390,5257
727,390,5261
754,354,5266
754,354,5270
768,346,5275
768,346,5279
768,346,5284
783,339,5289
783,339,5295
802,331,5301
802,331,5306
831,318,5310
831,318,5314
831,318,5320
856,308,5324
856,308,5329
871,302,5334
871,302,5340
871,302,5344
880,299,5349
880,299,5354
886,297,5359
886,297,5364
886,297,5369
892,295,5374
892,295,5379
898,292,5383
898,292,5387
898,292,5391
909,288,5396
909,288,5400
925,283,5406
925,283,5410
925,283,5414
938,279,5419
938,279,5424
944,276,5429
944,276,5435
946,276,5441
946,276,5447
946,276,5452
947,276,5458
947,276,5462
947,276,5467
947,276,5472
947,276,5477
947,276,5482
947,276,5487
947,276,5491
947,276,5496
947,276,5501
947,276,5506
947,276,5511
947,276,5516
947,276,5520
947,276,5525
947,276,5531
947,276,5536
947,276,5542
947,276,5547
947,276,5552
947,276,5557
947,279,5562
947,279,5566
947,279,5570
947,279,5574
947,290,5579
947,290,5584
949,311,5588
949,311,5592
949,311,5596
949,311,5601
955,337,5606
962,376,5611
962,376,5616
971,432,5622
971,432,5627
990,504,5634
990,504,5639
990,504,5642
1012,572,5646
1012,572,5650
1012,572,5654
1031,638,5658
1031,638,5662
1031,638,5667
1048,691,5671
1048,691,5676
1048,691,5680
1057,731,5686
1057,731,5691
1067,766,5696
1067,766,5701
1072,785,5707
1072,785,5711
1074,793,5717
1074,793,5723
1074,793,5727
1074,796,5731
1074,796,5736
1074,798,5741
1074,798,5747
1074,798,5752
1074,801,5757
1074,801,5762
1074,803,5767
1074,803,5772
1074,804,5778
1074,804,5784
1074,804,5791
1074,804,5796
1074,804,5802
1074,804,5807
1074,804,5812
1074,804,5817
1074,804,5823
1074,804,5829
1074,804,5833
1074,804,5837
1074,804,5841
1074,804,5846
1074,804,5850
1074,804,5855
1074,804,5860
1074,804,5865
1074,804,5870
1074,804,5875
1074,804,5881
1074,804,5887
1074,804,5893
1074,804,5898
1074,804,5904
1074,804,5908
1066,804,5912
1066,804,5917
